sim_t,lat,lon,heading_deg,sog,xte_m,behavior,conflict,task_validity,ctwp_lat,ctwp_lon,target_lat,target_lon,cpa_m,avoidance_status,avoidance_turn_r,xte_nm,wall_t
298.58,63.449883,10.390082,26.667,3.63,501.11,COLREG_AVOID,1,1,63.606554,10.38,63.460874,10.38,1320.9,NORMAL,500.0,0.0008,297.829
298.63,63.449884,10.390084,26.667,3.63,501.18,COLREG_AVOID,1,1,63.606554,10.38,63.46087,10.38,1320.3,NORMAL,500.0,0.0008,297.872
298.66,63.449885,10.390085,26.667,3.63,501.24,COLREG_AVOID,1,1,63.606554,10.38,63.46087,10.38,1320.2,NORMAL,500.0,0.0008,297.909
298.7,63.449886,10.390086,26.667,3.63,501.31,COLREG_AVOID,1,1,63.606554,10.38,63.46087,10.38,1320.1,NORMAL,500.0,0.0008,297.95
298.74,63.449887,10.390088,26.667,3.62,501.37,COLREG_AVOID,1,1,63.606554,10.38,63.460865,10.38,1319.6,NORMAL,500.0,0.0008,297.988
298.78,63.449889,10.390089,26.667,3.62,501.44,COLREG_AVOID,1,1,63.606554,10.38,63.460865,10.38,1319.5,NORMAL,500.0,0.0008,298.027
298.82,63.44989,10.39009,26.667,3.62,501.5,COLREG_AVOID,1,1,63.606554,10.38,63.460861,10.38,1318.9,NORMAL,500.0,0.0008,298.069
298.86,63.449891,10.390092,26.667,3.62,501.57,COLREG_AVOID,1,1,63.606554,10.38,63.460861,10.38,1318.8,NORMAL,500.0,0.0008,298.108
298.9,63.449892,10.390093,26.667,3.62,501.63,COLREG_AVOID,1,1,63.606554,10.38,63.460856,10.38,1318.2,NORMAL,500.0,0.0008,298.152
298.96,63.449894,10.390095,26.667,3.62,501.73,COLREG_AVOID,1,1,63.606554,10.38,63.460856,10.38,1318.1,NORMAL,500.0,0.0008,298.226
299.01,63.449895,10.390096,26.667,3.62,501.8,COLREG_AVOID,1,1,63.606554,10.38,63.460856,10.38,1318.0,NORMAL,500.0,0.0008,298.255
299.04,63.449896,10.390097,26.667,3.62,501.86,COLREG_AVOID,1,1,63.606554,10.38,63.460851,10.38,1317.4,NORMAL,500.0,0.0008,298.288
299.08,63.449897,10.390099,26.667,3.62,501.93,COLREG_AVOID,1,1,63.606554,10.38,63.460851,10.38,1317.3,NORMAL,500.0,0.0008,298.329
299.12,63.449899,10.3901,26.667,3.62,501.99,COLREG_AVOID,1,1,63.606554,10.38,63.460847,10.38,1316.8,NORMAL,500.0,0.0008,298.368
299.16,63.4499,10.390101,26.667,3.62,502.06,COLREG_AVOID,1,1,63.606554,10.38,63.460847,10.38,1316.7,NORMAL,500.0,0.0008,298.408
299.2,63.449901,10.390103,26.667,3.62,502.12,COLREG_AVOID,1,1,63.606554,10.38,63.460847,10.38,1316.6,NORMAL,500.0,0.0008,298.449
299.24,63.449902,10.390104,26.667,3.62,502.19,COLREG_AVOID,1,1,63.606554,10.38,63.460842,10.38,1316.0,NORMAL,500.0,0.0008,298.49
299.28,63.449903,10.390105,26.667,3.62,502.25,COLREG_AVOID,1,1,63.606554,10.38,63.460842,10.38,1315.9,NORMAL,500.0,0.0008,298.531
299.33,63.449904,10.390107,26.667,3.62,502.32,COLREG_AVOID,1,1,63.606554,10.38,63.460837,10.38,1315.3,NORMAL,500.0,0.0008,298.572
299.37,63.449906,10.390108,26.667,3.62,502.38,COLREG_AVOID,1,1,63.606554,10.38,63.460837,10.38,1315.3,NORMAL,500.0,0.0008,298.614
299.41,63.449907,10.390109,26.667,3.62,502.45,COLREG_AVOID,1,1,63.606554,10.38,63.460833,10.38,1314.7,NORMAL,500.0,0.0008,298.653
299.45,63.449908,10.390111,26.667,3.62,502.51,COLREG_AVOID,1,1,63.606554,10.38,63.460833,10.38,1314.6,NORMAL,500.0,0.0008,298.692
299.48,63.449909,10.390112,26.667,3.62,502.58,COLREG_AVOID,1,1,63.606554,10.38,63.460833,10.38,1314.5,NORMAL,500.0,0.0008,298.728
299.52,63.44991,10.390112,26.667,3.62,502.61,COLREG_AVOID,1,1,63.606554,10.38,63.460828,10.38,1314.0,NORMAL,500.0,0.0008,298.761
299.54,63.449911,10.390114,26.667,3.62,502.67,COLREG_AVOID,1,1,63.606554,10.38,63.460828,10.38,1313.9,NORMAL,500.0,0.0008,298.792
299.58,63.449912,10.390115,26.667,3.62,502.74,COLREG_AVOID,1,1,63.606554,10.38,63.460828,10.38,1313.8,NORMAL,500.0,0.0008,298.829
299.63,63.449913,10.390116,26.667,3.62,502.8,COLREG_AVOID,1,1,63.606554,10.38,63.460824,10.38,1313.2,NORMAL,500.0,0.0008,298.871
299.66,63.449914,10.390118,26.667,3.62,502.87,COLREG_AVOID,1,1,63.606554,10.38,63.460824,10.38,1313.1,NORMAL,500.0,0.0008,298.91
299.71,63.449915,10.390119,26.667,3.62,502.93,COLREG_AVOID,1,1,63.606554,10.38,63.460824,10.38,1313.0,NORMAL,500.0,0.0008,298.954
299.74,63.449917,10.39012,26.667,3.62,503.0,COLREG_AVOID,1,1,63.606554,10.38,63.460819,10.38,1312.5,NORMAL,500.0,0.0008,298.989
299.79,63.449918,10.390122,26.667,3.62,503.06,COLREG_AVOID,1,1,63.606554,10.38,63.460819,10.38,1312.4,NORMAL,500.0,0.0008,299.032
299.82,63.449919,10.390123,26.667,3.62,503.13,COLREG_AVOID,1,1,63.606554,10.38,63.460814,10.38,1311.8,NORMAL,500.0,0.0008,299.07
299.86,63.44992,10.390124,26.667,3.62,503.19,COLREG_AVOID,1,1,63.606554,10.38,63.460814,10.38,1311.7,NORMAL,500.0,0.0008,299.109
299.9,63.449921,10.390126,26.667,3.62,503.26,COLREG_AVOID,1,1,63.606554,10.38,63.46081,10.38,1311.1,NORMAL,500.0,0.0008,299.152
299.94,63.449922,10.390127,26.667,3.62,503.32,COLREG_AVOID,1,1,63.606554,10.38,63.46081,10.38,1311.0,NORMAL,500.0,0.0008,299.189
299.98,63.449924,10.390128,26.667,3.62,503.39,COLREG_AVOID,1,1,63.606554,10.38,63.46081,10.38,1310.9,NORMAL,500.0,0.0008,299.227
300.02,63.449925,10.390129,26.667,3.62,503.45,COLREG_AVOID,1,1,63.606554,10.38,63.460805,10.38,1310.4,NORMAL,500.0,0.0008,299.27
300.06,63.449926,10.390131,26.667,3.62,503.52,COLREG_AVOID,1,1,63.606554,10.38,63.460805,10.38,1310.3,NORMAL,500.0,0.0008,299.309
300.1,63.449927,10.390132,26.667,3.62,503.58,COLREG_AVOID,1,1,63.606554,10.38,63.460805,10.38,1310.2,NORMAL,500.0,0.0008,299.35
300.14,63.449928,10.390133,26.667,3.62,503.65,COLREG_AVOID,1,1,63.606554,10.38,63.4608,10.38,1309.6,NORMAL,500.0,0.0008,299.389
300.18,63.449929,10.390135,26.667,3.62,503.71,COLREG_AVOID,1,1,63.606554,10.38,63.4608,10.38,1309.5,NORMAL,500.0,0.0008,299.427
300.22,63.449931,10.390136,26.667,3.62,503.78,COLREG_AVOID,1,1,63.606554,10.38,63.460796,10.38,1308.9,NORMAL,500.0,0.0008,299.47
300.26,63.449932,10.390137,26.667,3.62,503.84,COLREG_AVOID,1,1,63.606554,10.38,63.460796,10.38,1308.8,NORMAL,500.0,0.0008,299.508
300.3,63.449933,10.390139,26.667,3.62,503.91,COLREG_AVOID,1,1,63.606554,10.38,63.460796,10.38,1308.8,NORMAL,500.0,0.0008,299.55
300.35,63.449934,10.39014,26.667,3.62,503.97,COLREG_AVOID,1,1,63.606554,10.38,63.460791,10.38,1308.2,NORMAL,500.0,0.0008,299.593
300.39,63.449935,10.390141,26.667,3.62,504.04,COLREG_AVOID,1,1,63.606554,10.38,63.460791,10.38,1308.1,NORMAL,500.0,0.0008,299.631
300.42,63.449936,10.390143,26.667,3.62,504.1,COLREG_AVOID,1,1,63.606554,10.38,63.460787,10.38,1307.5,NORMAL,500.0,0.0008,299.669
300.46,63.449938,10.390144,26.667,3.62,504.17,COLREG_AVOID,1,1,63.606554,10.38,63.460787,10.38,1307.4,NORMAL,500.0,0.0008,299.707
